ID,Gender,MaritalStatus,Education,CommuteDistance,PerformanceRating,PercentSalaryHike,MonthlyIncome,StockOptionLevel,CompanyProfit,Department,BusinessTravel,YearsWithCurrentManager,YearsSinceLastPromotion,JobSatisfaction,EnvironmentSatisfaction,TrainingHoursLastYear,TotalWorkingYears,YearsInCurrentRole,YearsAtCompany,NumbersCompaniesWorked,WorkLifeBal,JobLevel,Attrition
220,Male,Single,Graduate,2,5,13,46606,1,0,Sales,0,0,0,4,4,4,1,0,0,1,4,Associate Developer,Yes
221,Female,Single,Graduate,1,3,17,51944,1,1,Product Management,1,0,0,2,5,3,0,0,0,1,5,Developer,No
222,Male,Single,Graduate,1,3,13,51164,1,0,Sales,1,0,0,5,3,5,3,0,0,3,1,Developer,No
223,Male,Married,Graduate,1,4,19,43636,1,1,Development,0,0,0,1,5,5,1,0,0,1,4,Associate Developer,Yes
224,Male,Single,Graduate,1,5,13,45313,1,1,Consultancy,0,0,0,1,5,4,0,0,0,1,3,Associate Developer,Yes
225,Male,Married,Graduate,1,5,18,48873,0,0,Public Relations,0,0,0,1,2,5,1,0,0,3,2,Developer,No
226,Male,Single,Graduate,3,4,13,53319,1,1,Testing,0,0,0,5,5,5,3,0,0,3,5,Developer,No
227,Female,Married,Graduate,1,3,14,42246,1,-2,Development,0,1,1,4,3,2,2,1,1,1,5,Associate Developer,Yes
228,Female,Single,Graduate,1,3,13,44401,1,-2,Product Management,0,0,0,4,1,5,0,0,0,1,2,Associate Developer,No
229,Female,Married,Graduate,2,3,18,59698,1,0,DevOps,1,0,0,4,1,3,5,0,1,1,5,Developer,No
230,Female,Married,Graduate,1,3,20,49879,1,1,Testing,0,1,0,3,4,2,2,1,1,2,5,Associate Developer,Yes
231,Male,Single,Graduate,1,3,14,42543,0,0,Consultancy,0,0,0,1,3,5,3,0,0,2,3,Associate Developer,No
232,Male,Single,Graduate,2,4,17,52276,0,1,Training,0,0,1,3,3,2,2,1,1,2,3,Developer,Yes
233,Female,Single,Under-Graduate,2,3,10,52979,1,-2,Sales,0,0,0,2,1,5,7,0,3,1,1,Developer,No
234,Female,Single,Graduate,2,3,18,54445,1,-2,HR,0,2,1,4,5,5,7,3,5,4,3,Developer,No
235,Male,Married,Graduate,2,5,20,42162,1,0,People Management,0,0,0,1,5,5,0,0,0,1,4,Associate Developer,No
236,Male,Single,Graduate,1,4,13,46944,0,1,Public Relations,1,0,0,2,1,5,3,0,0,3,1,Developer,Yes
237,Male,Single,Graduate,2,4,18,43810,1,-1,Consultancy,0,0,0,3,3,4,1,0,0,1,5,Associate Developer,Yes
238,Female,Single,Graduate,1,3,17,48118,0,0,Sales,0,0,0,1,4,5,1,0,0,1,1,Associate Developer,No
239,Male,Single,Graduate,2,4,14,47688,0,0,Development,0,0,0,1,4,5,3,1,1,2,4,Associate Developer,Yes
240,Male,Married,Graduate,1,3,15,59097,1,-1,Testing,0,0,1,4,2,5,2,0,1,1,1,Developer,No
241,Female,Single,Under-Graduate,2,4,20,48401,1,-2,DevOps,0,0,0,2,2,3,0,0,0,1,1,Associate Developer,Yes
242,Female,Married,Graduate,3,4,13,46079,1,-2,Consultancy,0,0,0,3,5,5,1,0,0,2,1,Associate Developer,Yes
243,Female,Single,Graduate,2,4,20,44166,1,0,DevOps,0,0,0,2,1,3,2,0,1,2,5,Associate Developer,Yes
244,Male,Single,Graduate,1,5,17,50901,1,1,Public Relations,0,0,0,5,1,3,8,0,1,3,2,Developer,No
245,Male,Single,Graduate,3,3,13,48988,1,-2,Sales,1,0,0,5,1,5,2,0,1,3,5,Developer,No
246,Female,Single,Graduate,2,5,10,55809,1,-2,Training,0,0,0,5,5,5,0,0,0,1,5,Developer,No
247,Female,Married,Graduate,2,4,13,48170,1,-1,Testing,0,0,0,4,2,3,8,0,0,4,5,Developer,Yes
248,Male,Single,Graduate,1,3,16,41850,0,0,DevOps,0,0,0,2,3,4,0,0,0,1,2,Associate Developer,No
249,Female,Married,Graduate,1,3,13,50980,1,0,HR,1,0,0,5,4,5,4,0,0,2,2,Developer,Yes
250,Male,Single,Graduate,2,5,14,59063,1,1,Consultancy,0,2,1,1,5,4,4,1,2,2,1,Developer,No
251,Male,Married,Graduate,3,3,18,50990,0,1,HR,0,0,0,1,5,3,1,0,0,3,5,Developer,No
252,Male,Single,Graduate,1,5,12,46723,1,1,Testing,0,0,1,4,3,4,2,1,1,1,4,Associate Developer,No
253,Female,Single,Graduate,3,5,11,58178,1,-2,Testing,0,0,0,1,4,5,4,0,2,3,3,Developer,Yes
254,Female,Single,Graduate,1,3,20,40954,0,-1,Consultancy,0,1,0,5,1,3,2,1,1,2,2,Associate Developer,No
255,Male,Single,Graduate,1,5,16,43518,1,-1,Sales,0,0,0,2,1,5,2,0,0,1,2,Associate Developer,Yes
256,Male,Single,Graduate,3,4,14,47228,1,0,Testing,0,1,2,4,2,2,5,1,2,3,5,Developer,No
257,Female,Married,Under-Graduate,2,3,18,48977,1,1,Testing,0,0,0,2,3,5,3,0,0,2,2,Associate Developer,No
258,Female,Single,Graduate,1,5,13,41617,0,-1,HR,0,0,0,3,1,3,2,0,0,1,3,Associate Developer,Yes
259,Female,Single,Graduate,1,4,16,44743,0,-1,Public Relations,0,0,0,3,1,3,2,0,0,1,1,Associate Developer,Yes
260,Female,Single,Graduate,1,5,15,44450,0,0,Training,0,0,1,1,2,4,2,0,1,2,3,Associate Developer,Yes
261,Male,Married,Graduate,1,3,19,44265,0,1,Sales,0,0,0,2,1,3,0,0,0,1,5,Associate Developer,No
262,Female,Married,Graduate,3,5,20,44944,1,1,Testing,0,0,0,3,5,5,2,0,1,1,5,Associate Developer,Yes
263,Female,Single,Graduate,1,5,17,48734,0,1,Testing,1,0,0,3,5,4,3,1,2,4,5,Developer,Yes
264,Female,Married,Graduate,1,2,20,48652,1,1,Public Relations,0,0,1,5,1,5,3,1,2,1,2,Associate Developer,Yes
265,Female,Married,Graduate,2,2,18,45126,0,1,Testing,0,0,0,5,1,4,3,1,2,1,5,Associate Developer,Yes
266,Female,Married,Graduate,1,4,19,43106,1,-1,Sales,0,1,0,5,1,3,2,1,1,2,5,Associate Developer,Yes
267,Male,Single,Graduate,1,5,18,49951,1,1,Sales,0,0,0,3,5,3,3,0,1,1,5,Associate Developer,No
268,Female,Married,Graduate,1,3,17,40084,0,-1,People Management,0,0,0,4,1,5,0,0,0,1,1,Associate Developer,Yes
269,Female,Married,Graduate,1,3,14,43235,1,-1,HR,0,2,0,4,5,5,3,1,2,2,1,Associate Developer,Yes
270,Female,Single,Graduate,1,5,15,43726,1,-1,Consultancy,0,0,0,3,1,5,2,0,0,1,3,Associate Developer,Yes
271,Female,Married,Graduate,2,4,19,40430,1,-1,Sales,0,0,0,4,1,4,1,0,0,2,5,Associate Developer,Yes
272,Male,Single,Graduate,2,4,15,48109,1,1,Sales,0,0,0,4,2,5,2,0,0,2,2,Developer,Yes
273,Female,Married,Under-Graduate,1,3,18,44610,1,-1,Sales,0,0,0,4,5,5,1,0,0,1,5,Associate Developer,Yes
274,Female,Single,Graduate,3,5,11,50447,0,1,Public Relations,0,3,2,5,1,4,7,3,3,2,2,Developer,No
275,Female,Married,Graduate,2,4,20,43054,0,1,HR,0,0,0,5,5,3,2,0,0,2,5,Associate Developer,Yes
276,Male,Single,Graduate,2,5,14,46760,0,-1,DevOps,0,0,0,1,1,3,1,0,0,1,5,Associate Developer,Yes
277,Male,Single,Graduate,2,5,18,46324,0,0,Testing,0,0,1,5,5,4,3,0,2,2,2,Associate Developer,Yes
278,Male,Single,Graduate,1,4,18,48104,1,0,DevOps,0,0,0,1,3,3,3,0,0,1,5,Associate Developer,Yes
279,Female,Single,Under-Graduate,1,4,17,59292,1,1,Testing,1,0,0,4,1,3,1,0,0,1,3,Developer,No
280,Female,Married,Graduate,3,4,15,41678,0,-2,Consultancy,0,0,0,4,5,2,0,0,0,1,3,Associate Developer,No
281,Male,Single,Graduate,2,5,18,47939,0,1,Training,0,0,0,3,1,3,0,0,0,1,3,Developer,Yes
282,Male,Single,Graduate,1,5,17,42614,1,-2,Training,0,0,0,2,4,5,1,0,0,2,5,Associate Developer,Yes
283,Male,Single,Graduate,1,4,15,40274,0,1,Consultancy,0,0,0,1,4,5,1,0,0,2,5,Associate Developer,No
284,Male,Single,Graduate,3,5,11,45531,1,1,People Management,1,0,0,1,1,2,1,0,0,2,5,Developer,No
285,Male,Married,Graduate,2,3,19,40039,1,0,Testing,0,0,0,5,5,3,1,0,0,1,1,Associate Developer,No
286,Female,Single,Graduate,3,5,19,49723,1,-2,Development,0,0,0,1,1,4,0,0,0,1,3,Associate Developer,Yes
287,Female,Single,Graduate,1,5,12,47503,1,-1,Training,0,0,0,1,3,5,0,0,0,1,5,Developer,No
288,Female,Single,Graduate,2,5,15,49061,1,-1,Product Management,0,0,0,1,1,3,1,0,0,2,1,Associate Developer,Yes
289,Female,Single,Graduate,1,4,18,54373,0,-2,Public Relations,0,0,3,1,3,5,8,0,4,2,1,Developer,No
290,Female,Single,Graduate,3,5,11,58102,0,0,Product Management,1,0,0,5,1,5,8,0,1,3,1,Developer,No
291,Male,Married,Under-Graduate,2,5,20,44591,0,0,Training,0,0,1,2,3,5,3,0,2,1,5,Associate Developer,No
292,Male,Single,Graduate,2,4,14,57137,0,0,People Management,1,3,1,2,5,5,8,0,4,2,5,Developer,No
293,Female,Single,Under-Graduate,1,3,14,48369,0,-1,DevOps,0,0,0,1,1,4,2,0,0,2,4,Associate Developer,No
294,Female,Single,Graduate,1,5,15,56124,1,0,Product Management,1,2,3,3,3,5,8,1,5,3,2,Developer,No
295,Female,Married,Graduate,1,3,12,49486,0,1,Consultancy,0,0,0,5,4,4,0,0,0,1,2,Associate Developer,Yes
296,Female,Married,Graduate,1,2,14,50282,1,-1,Development,1,2,3,4,3,3,5,2,4,4,3,Developer,Yes
297,Female,Married,Graduate,1,5,17,46534,0,0,People Management,0,0,0,2,5,3,0,0,0,1,4,Developer,No
298,Male,Single,Graduate,1,3,14,57440,0,-1,HR,1,0,0,2,1,5,0,0,0,1,3,Developer,No
299,Male,Single,Graduate,2,5,15,43171,0,1,HR,0,0,0,2,5,5,0,0,0,1,1,Associate Developer,Yes
300,Female,Single,Under-Graduate,1,5,16,59230,0,1,Development,1,1,0,1,3,5,4,0,3,3,4,Developer,Yes
301,Male,Single,Graduate,2,3,15,45858,0,-2,Public Relations,1,0,0,2,3,5,3,0,1,2,1,Developer,No
302,Female,Married,Graduate,2,3,18,41475,0,-1,Testing,0,0,0,5,1,3,0,0,0,1,4,Associate Developer,Yes
303,Female,Married,Graduate,1,2,10,59863,0,1,Testing,0,0,0,5,1,5,0,0,0,1,1,Developer,Yes
304,Female,Single,Graduate,2,5,15,49642,1,-1,Testing,1,0,0,1,5,4,4,0,1,3,4,Developer,No
305,Male,Married,Graduate,2,5,19,47257,1,-2,Sales,0,0,0,2,1,3,0,0,0,1,5,Associate Developer,Yes
306,Male,Single,Graduate,1,5,16,58426,1,-1,Consultancy,1,3,0,2,5,4,5,0,3,1,1,Developer,No
307,Male,Single,Graduate,1,5,11,46452,1,0,Training,1,0,1,1,5,4,2,0,1,2,5,Developer,Yes
308,Male,Single,Graduate,1,4,18,44991,1,-2,Consultancy,0,0,0,3,5,3,0,0,0,1,5,Associate Developer,Yes
309,Male,Single,Graduate,1,4,18,49402,0,0,DevOps,0,0,2,1,1,5,4,2,2,3,1,Developer,Yes
310,Male,Single,Graduate,1,5,10,46024,1,-2,Testing,1,0,0,1,4,3,2,0,0,2,1,Developer,No
311,Male,Single,Graduate,1,5,14,46161,0,1,Product Management,0,0,1,4,1,2,2,1,1,2,1,Developer,Yes
312,Male,Single,Graduate,1,5,17,40360,1,1,Training,0,0,0,3,5,5,2,0,0,2,1,Associate Developer,Yes
313,Male,Married,Graduate,1,5,10,59601,0,1,Development,0,1,0,3,2,3,7,2,4,2,1,Developer,No
314,Male,Single,Graduate,1,5,17,50212,0,-2,People Management,1,0,0,3,2,4,4,0,0,4,1,Developer,Yes
315,Female,Married,Graduate,2,4,11,51220,0,-1,People Management,1,0,0,5,2,4,0,0,0,1,2,Developer,Yes
316,Male,Single,Graduate,1,5,15,54109,0,-1,DevOps,0,0,0,1,5,4,8,0,0,3,5,Developer,Yes
317,Male,Married,Graduate,1,5,18,46210,0,-2,Training,0,0,0,3,3,3,2,0,0,1,4,Associate Developer,No
318,Male,Single,Graduate,3,5,16,48140,0,-1,Product Management,0,1,0,1,1,3,2,1,1,1,1,Associate Developer,No
319,Female,Single,Graduate,1,5,13,41432,1,1,HR,0,0,0,1,1,5,3,1,2,2,2,Associate Developer,Yes
320,Female,Single,Graduate,1,3,17,45771,1,-1,Development,0,0,0,5,5,4,3,0,0,1,1,Associate Developer,No
321,Male,Single,Graduate,1,4,13,47500,0,1,DevOps,0,0,0,3,2,2,1,0,0,2,5,Associate Developer,No
322,Male,Single,Graduate,1,5,10,47397,1,1,Testing,0,1,3,3,3,3,7,3,4,4,1,Developer,Yes
323,Male,Single,Graduate,1,3,15,41347,0,-2,Sales,0,0,0,5,3,2,0,0,0,1,5,Associate Developer,No
324,Female,Married,Under-Graduate,1,3,13,49159,1,-1,Sales,0,0,1,5,1,5,2,0,1,2,1,Associate Developer,Yes
325,Male,Single,Graduate,1,4,16,41838,0,0,Public Relations,0,0,0,5,3,5,1,0,0,1,5,Associate Developer,No
326,Male,Single,Graduate,1,5,13,45822,1,0,Consultancy,1,2,3,1,5,5,8,3,5,4,1,Developer,Yes
327,Female,Married,Graduate,1,4,13,42388,1,-1,People Management,0,0,0,3,4,5,3,0,1,1,5,Associate Developer,Yes
328,Female,Single,Graduate,1,4,15,53985,0,-2,Sales,0,0,0,5,1,4,3,0,0,1,1,Developer,Yes
329,Male,Single,Graduate,2,5,17,54769,0,-2,People Management,1,0,0,3,1,5,2,0,1,3,3,Developer,No
330,Male,Married,Graduate,3,4,17,53305,1,-1,Testing,0,1,0,5,5,3,7,1,2,2,5,Developer,No
331,Female,Married,Graduate,1,3,13,45182,0,-2,Development,0,0,0,4,1,5,0,0,0,1,5,Associate Developer,Yes
332,Female,Single,Graduate,1,3,14,46778,0,0,Consultancy,1,0,0,3,1,4,2,0,1,4,2,Developer,No
333,Female,Single,Graduate,1,4,14,46570,1,-1,Testing,0,0,0,3,1,5,3,0,0,2,2,Associate Developer,Yes
334,Female,Single,Graduate,2,5,11,58429,1,-2,Product Management,1,0,3,2,1,4,4,1,3,4,5,Developer,Yes
335,Female,Single,Graduate,2,5,10,47729,1,-2,Product Management,0,0,0,4,5,4,1,0,0,1,3,Developer,Yes
336,Male,Single,Under-Graduate,1,5,14,44284,0,-2,DevOps,0,0,0,3,2,2,0,0,0,1,1,Associate Developer,Yes
337,Male,Single,Graduate,2,4,18,41908,1,0,Development,0,0,0,5,3,5,1,0,0,2,2,Associate Developer,Yes
338,Male,Single,Graduate,1,3,11,55079,0,-2,Public Relations,0,2,1,2,5,4,6,0,5,1,3,Developer,No
339,Female,Single,Graduate,1,4,14,59273,0,0,DevOps,1,0,0,5,3,3,5,0,0,1,5,Developer,No
340,Male,Single,Graduate,1,4,17,45078,1,-1,Consultancy,0,1,0,2,1,4,2,0,1,2,5,Associate Developer,Yes
341,Female,Married,Graduate,2,2,15,54871,0,-2,DevOps,1,0,0,4,5,2,2,0,0,2,5,Developer,Yes
342,Female,Single,Graduate,1,5,12,51501,1,1,Testing,1,0,0,5,5,5,5,0,0,4,4,Developer,Yes
343,Male,Married,Graduate,1,5,14,45779,0,-2,Public Relations,0,0,0,4,2,3,1,0,0,2,5,Associate Developer,No
344,Female,Married,Graduate,1,3,17,50401,1,0,DevOps,1,0,0,1,2,5,5,0,2,2,1,Developer,No
345,Female,Married,Graduate,1,3,10,53552,0,0,DevOps,1,0,0,4,1,2,4,0,0,3,3,Developer,Yes
346,Male,Single,Graduate,2,5,18,40047,1,-2,HR,0,0,0,5,5,3,0,0,0,1,1,Associate Developer,No
347,Female,Married,Graduate,1,4,10,51926,0,-1,People Management,0,1,2,5,2,5,8,3,3,2,1,Developer,Yes
348,Female,Single,Under-Graduate,2,5,16,59773,1,-1,Public Relations,1,0,0,1,5,2,2,0,1,2,4,Developer,Yes
349,Female,Single,Graduate,1,4,20,49531,1,-1,People Management,0,0,0,3,1,5,0,0,0,1,1,Associate Developer,Yes
350,Female,Single,Graduate,1,4,11,45879,1,1,Testing,1,0,2,3,5,2,6,1,2,3,2,Developer,Yes
351,Female,Single,Graduate,3,5,17,44531,1,-2,Product Management,0,0,0,3,2,5,2,0,0,1,5,Associate Developer,Yes
352,Female,Married,Graduate,2,5,15,48898,0,-2,People Management,0,0,0,3,3,5,2,0,0,2,2,Associate Developer,Yes
353,Male,Married,Graduate,3,5,14,44566,1,0,Training,0,0,0,3,5,4,1,0,0,1,3,Associate Developer,Yes
354,Male,Single,Under-Graduate,3,5,16,44158,0,0,Consultancy,0,0,0,3,3,4,2,0,0,2,1,Associate Developer,Yes
355,Female,Married,Graduate,1,5,11,51573,1,-2,Product Management,1,0,1,4,5,5,2,0,1,4,1,Developer,Yes
356,Female,Married,Graduate,3,5,20,45241,1,0,Consultancy,0,0,0,2,3,2,2,0,0,1,1,Associate Developer,No
357,Female,Single,Graduate,2,5,12,42833,0,0,Sales,0,0,0,2,4,5,1,0,0,1,5,Associate Developer,Yes
358,Female,Married,Graduate,2,5,12,42236,0,-2,People Management,0,0,0,4,1,2,2,0,0,2,1,Associate Developer,Yes
359,Female,Single,Graduate,2,3,14,49657,0,1,DevOps,0,2,2,5,3,3,7,0,3,2,3,Developer,No
360,Male,Single,Graduate,3,3,20,46426,1,0,Training,0,2,1,5,1,5,3,0,2,2,4,Associate Developer,No
361,Female,Single,Graduate,1,4,14,43394,1,0,Public Relations,0,0,0,4,1,5,0,0,0,1,3,Associate Developer,No
362,Female,Single,Graduate,2,4,12,49170,0,-1,Training,1,0,0,1,2,4,2,0,0,3,1,Developer,No
363,Female,Single,Graduate,2,5,10,57382,0,-2,Testing,1,0,1,3,4,5,5,2,2,2,3,Developer,Yes
364,Female,Single,Graduate,1,3,16,45056,1,-1,HR,0,0,0,4,5,2,0,0,0,1,3,Associate Developer,No
365,Male,Married,Graduate,1,4,14,48735,1,-1,Sales,0,0,0,3,4,3,2,1,1,2,1,Associate Developer,Yes
366,Female,Single,Graduate,2,3,19,48262,1,-2,Product Management,0,0,0,1,4,5,0,0,0,1,5,Associate Developer,No
367,Male,Single,Graduate,1,5,19,49905,0,1,Training,0,1,0,2,5,4,3,2,2,1,1,Associate Developer,Yes
368,Male,Single,Graduate,3,5,19,45123,0,1,DevOps,0,0,1,4,3,5,2,0,1,1,5,Associate Developer,No
369,Female,Married,Graduate,1,3,11,50333,1,0,HR,0,0,0,3,4,3,1,0,0,2,5,Developer,No
370,Female,Single,Graduate,3,5,17,46223,1,0,Public Relations,0,0,0,5,4,4,1,0,0,2,3,Associate Developer,Yes
371,Male,Married,Graduate,1,3,18,51774,0,0,Testing,0,0,1,3,3,3,2,0,1,1,5,Developer,No
372,Male,Single,Graduate,2,5,13,48729,1,1,Testing,0,0,0,3,1,5,2,0,0,2,1,Associate Developer,Yes
373,Male,Single,Graduate,1,4,12,42883,0,-1,Product Management,0,0,1,3,1,5,2,0,1,1,5,Associate Developer,Yes
374,Female,Single,Under-Graduate,2,3,15,46628,0,-1,Public Relations,1,0,0,2,5,5,0,0,0,1,5,Developer,No
375,Male,Married,Graduate,2,3,17,41321,0,-2,Training,0,0,0,1,1,5,2,0,1,1,2,Associate Developer,No
376,Female,Married,Graduate,2,3,18,40719,1,0,Consultancy,0,0,0,3,5,3,1,0,0,2,4,Associate Developer,No
377,Male,Single,Graduate,1,3,16,43421,0,0,People Management,0,0,1,1,5,5,2,0,1,1,1,Associate Developer,No
378,Female,Single,Graduate,2,3,18,58983,1,-2,Public Relations,0,1,0,1,2,4,4,0,1,3,1,Developer,No
379,Male,Married,Graduate,1,5,17,49360,1,0,Consultancy,0,0,0,2,1,3,1,0,0,2,5,Associate Developer,Yes
380,Female,Single,Graduate,2,3,18,56532,0,0,DevOps,1,2,2,1,5,5,6,0,5,1,4,Developer,No
381,Female,Single,Graduate,2,3,20,45246,0,1,Development,0,0,0,4,5,3,2,0,0,1,2,Associate Developer,No
382,Female,Single,Graduate,2,4,16,45319,0,1,Development,0,0,0,2,1,3,1,0,0,1,1,Associate Developer,Yes
383,Female,Single,Graduate,1,5,19,45997,0,-1,Public Relations,0,0,0,2,1,3,3,1,1,2,2,Associate Developer,Yes
384,Male,Single,Graduate,3,3,15,53801,1,0,HR,1,0,0,1,5,4,1,0,0,3,5,Developer,No
385,Female,Single,Graduate,1,5,14,58567,0,-2,Product Management,0,0,0,1,3,5,5,0,0,4,1,Developer,Yes
386,Female,Single,Graduate,1,3,19,44785,0,-2,Product Management,0,0,1,1,5,3,2,1,1,2,5,Associate Developer,No
387,Female,Single,Graduate,2,5,13,54404,1,-2,Consultancy,0,2,1,1,1,5,6,1,2,3,5,Developer,No
388,Female,Married,Graduate,3,4,19,42169,0,-2,Development,0,0,0,5,4,5,1,0,0,2,5,Associate Developer,Yes
389,Female,Single,Graduate,1,4,13,45230,0,1,People Management,0,0,0,3,3,3,3,0,0,2,5,Associate Developer,No
390,Female,Married,Graduate,3,4,10,53066,0,1,People Management,1,0,0,5,1,5,2,0,1,1,3,Developer,Yes
391,Female,Single,Graduate,1,4,11,55531,1,-2,People Management,0,0,0,3,1,5,2,0,0,4,3,Developer,Yes
392,Female,Married,Graduate,1,3,13,48755,1,-1,Testing,0,0,0,5,5,5,4,0,1,3,5,Developer,Yes
393,Female,Married,Graduate,2,3,12,56935,1,0,Training,1,0,1,3,3,4,3,1,2,1,4,Developer,Yes
394,Female,Single,Graduate,1,4,16,49799,1,-2,People Management,1,2,1,1,1,5,8,0,2,3,1,Developer,Yes
395,Female,Married,Graduate,3,2,15,51969,0,0,DevOps,0,0,0,5,3,4,4,1,1,1,3,Developer,Yes
396,Male,Single,Graduate,1,5,14,59269,0,-1,DevOps,0,0,0,2,4,5,5,0,0,3,3,Developer,Yes
397,Male,Married,Graduate,2,4,16,45289,1,0,HR,1,1,0,4,5,3,6,3,4,4,5,Developer,Yes
398,Female,Single,Graduate,3,5,14,57382,0,-2,Product Management,1,0,0,4,3,5,0,0,0,1,3,Developer,Yes
399,Female,Married,Graduate,2,3,15,42060,0,-2,Public Relations,0,0,0,5,2,3,0,0,0,1,5,Associate Developer,Yes
400,Female,Single,Graduate,1,4,15,48643,0,0,Testing,1,0,0,2,5,2,0,0,0,1,2,Developer,Yes
401,Female,Married,Graduate,1,5,19,41007,0,-1,Testing,0,0,0,4,1,5,3,0,0,1,5,Associate Developer,Yes
402,Male,Single,Graduate,2,5,16,47162,1,-1,Development,0,1,1,5,3,4,4,0,2,2,1,Developer,Yes
403,Male,Single,Under-Graduate,1,4,16,46434,0,0,Development,0,0,0,1,1,5,2,0,0,2,1,Associate Developer,Yes
404,Female,Single,Graduate,1,3,10,45300,0,1,Training,1,0,0,3,1,2,5,0,1,1,1,Developer,No
405,Female,Single,Graduate,1,4,10,58381,0,-1,People Management,1,0,0,1,2,4,2,0,0,1,3,Developer,Yes
406,Female,Single,Graduate,2,5,15,46926,0,-1,HR,0,0,0,1,3,5,1,0,0,1,2,Associate Developer,Yes
407,Female,Married,Graduate,2,3,17,57501,0,-1,Testing,0,1,0,2,2,5,4,1,2,3,3,Developer,No
408,Male,Single,Graduate,1,5,19,47341,1,-1,Sales,0,0,1,5,1,4,2,0,1,2,5,Associate Developer,Yes
409,Female,Single,Graduate,1,4,15,54037,1,-1,Sales,1,0,0,5,3,4,0,0,0,1,1,Developer,Yes
410,Female,Married,Graduate,1,3,19,40808,1,0,Training,0,1,0,2,5,5,3,1,1,1,1,Associate Developer,No
411,Male,Single,Graduate,2,5,17,46004,0,-2,People Management,0,0,0,3,4,4,0,0,0,1,5,Associate Developer,Yes
412,Female,Married,Graduate,2,5,18,41638,0,1,Product Management,0,1,0,3,1,5,3,1,2,2,1,Associate Developer,No
413,Female,Married,Under-Graduate,1,4,13,42793,1,-1,People Management,0,0,0,3,5,3,0,0,0,1,3,Associate Developer,Yes
414,Male,Single,Under-Graduate,1,5,12,50522,1,0,DevOps,1,0,2,2,1,4,8,1,2,4,1,Developer,No
415,Female,Single,Graduate,3,4,12,45421,1,0,Product Management,1,0,0,2,5,5,1,0,0,1,5,Developer,No
416,Male,Single,Graduate,2,5,10,48815,0,-2,People Management,1,0,0,2,1,5,0,0,0,1,1,Developer,Yes
417,Male,Married,Graduate,1,4,13,57605,1,0,People Management,1,0,1,2,1,3,3,1,1,3,3,Developer,No
418,Male,Single,Graduate,1,5,10,46153,0,-2,Product Management,1,2,2,1,4,4,8,0,2,3,3,Developer,Yes
419,Male,Married,Graduate,1,3,11,52570,0,-1,Sales,1,0,0,3,5,5,2,0,0,2,5,Developer,No
420,Male,Married,Graduate,1,5,17,44971,0,-1,Training,0,0,0,3,3,4,0,0,0,1,5,Associate Developer,Yes
421,Male,Single,Graduate,1,3,18,52888,0,-2,People Management,1,2,3,1,1,3,6,3,4,2,2,Developer,No
422,Male,Single,Graduate,1,4,17,49608,1,1,Sales,0,0,0,1,5,5,0,0,0,1,5,Associate Developer,Yes
423,Male,Single,Under-Graduate,1,5,19,45473,1,0,Public Relations,0,0,0,3,1,4,2,1,1,2,5,Associate Developer,Yes
424,Female,Single,Graduate,2,4,18,49298,1,-1,Consultancy,0,0,0,3,3,5,1,0,0,2,3,Associate Developer,No
425,Male,Single,Graduate,2,5,13,47724,1,1,Training,0,0,3,1,2,5,7,3,4,3,5,Developer,No
426,Female,Single,Graduate,3,5,18,59703,1,0,Consultancy,1,0,2,5,1,5,8,0,2,2,3,Developer,Yes
427,Female,Single,Graduate,3,3,14,55578,1,1,Consultancy,0,0,1,2,5,5,4,2,2,4,1,Developer,No
428,Female,Single,Graduate,2,5,12,49430,1,-1,Public Relations,0,1,1,1,1,5,7,3,3,2,5,Developer,No
429,Male,Single,Under-Graduate,1,5,19,49101,0,1,Product Management,0,0,0,3,3,2,1,0,0,2,5,Associate Developer,Yes
430,Female,Married,Graduate,2,4,19,42265,1,-1,Public Relations,0,0,0,1,1,4,1,0,0,1,1,Associate Developer,No
431,Female,Married,Graduate,2,4,14,50600,1,1,Consultancy,0,0,0,5,3,5,0,0,0,1,1,Developer,Yes
432,Female,Single,Graduate,2,5,14,46876,1,1,People Management,0,0,0,2,5,5,1,0,0,2,5,Associate Developer,Yes
433,Female,Single,Graduate,1,3,13,54673,0,-2,Training,0,3,0,4,5,2,5,1,4,2,1,Developer,No
434,Female,Single,Under-Graduate,3,4,18,52994,1,-1,Product Management,0,1,2,1,5,5,4,0,2,1,1,Developer,No
435,Male,Single,Graduate,2,4,13,49795,0,-1,Testing,0,0,0,4,1,3,1,0,0,1,1,Associate Developer,No
436,Female,Single,Graduate,2,4,19,45271,0,-2,Development,0,0,0,1,1,4,1,0,0,1,5,Associate Developer,Yes
437,Male,Single,Graduate,2,5,17,48561,0,0,Testing,0,0,1,5,1,3,3,1,1,2,1,Associate Developer,No
438,Female,Married,Graduate,2,3,13,44961,0,-2,Testing,0,0,0,2,5,3,3,1,2,2,5,Associate Developer,No
439,Female,Single,Graduate,1,5,17,41834,0,0,Training,0,0,0,3,3,5,2,0,1,2,3,Associate Developer,Yes
440,Female,Married,Graduate,1,4,13,45126,1,-2,DevOps,0,0,0,5,5,4,1,0,0,4,3,Developer,Yes
441,Male,Single,Graduate,2,3,16,52142,0,0,DevOps,1,0,0,1,3,3,4,0,0,2,2,Developer,No
442,Female,Married,Graduate,2,4,10,59628,0,-1,Consultancy,0,1,0,4,3,5,7,0,1,3,1,Developer,Yes
